index,id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,churn,age_group,hasloan,camp_success,month_num,quarter,churn_cat
11791,id_29723,28.0,admin.,single,secondary,no,611.0,no,no,telephone,28,jan,120.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
20981,id_30886,26.0,technician,single,unknown,no,-2.0,yes,no,cellular,27,jan,187.0,1.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
20928,id_24209,31.0,self-employed,single,tertiary,no,412.0,no,no,cellular,29,jan,129.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
20910,id_14644,40.0,blue-collar,married,unknown,no,113.0,yes,no,telephone,28,jan,160.0,2.0,1,0,Adult,True,False,1,Q1,UnSubscribed
11897,id_33859,43.0,technician,single,secondary,no,-60.0,no,no,cellular,29,jan,77.0,3.0,1,0,Adult,False,False,1,Q1,UnSubscribed
30878,id_31593,48.0,self-employed,married,tertiary,no,927.0,no,no,cellular,29,jan,215.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
20893,id_6834,33.0,blue-collar,divorced,secondary,no,7.0,yes,no,cellular,29,jan,811.0,1.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
20891,id_36244,46.0,admin.,married,secondary,no,467.0,yes,no,cellular,29,jan,171.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
20883,id_28031,29.0,unemployed,married,secondary,no,264.0,no,no,cellular,29,jan,221.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
837,id_10925,32.0,management,single,tertiary,no,4639.0,no,no,cellular,29,jan,173.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11928,id_9674,30.0,blue-collar,single,secondary,no,1285.0,no,no,telephone,30,jan,184.0,2.0,17,0,Young Adult,False,False,1,Q1,UnSubscribed
11933,id_9860,40.0,self-employed,married,secondary,no,2061.0,yes,yes,cellular,29,jan,192.0,2.0,3,0,Adult,True,False,1,Q1,UnSubscribed
30894,id_6226,29.0,admin.,single,secondary,no,0.0,no,no,telephone,29,jan,516.0,3.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
30848,id_7986,33.0,admin.,single,secondary,no,13.0,yes,no,cellular,29,jan,122.0,1.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
21050,id_17339,52.0,management,married,primary,no,1455.0,no,no,cellular,28,jan,99.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
21061,id_19681,29.0,admin.,married,tertiary,no,2859.0,no,no,cellular,25,jan,248.0,1.0,3,1,Young Adult,False,True,1,Q1,Subscribed
11704,id_4546,38.0,management,married,tertiary,no,351.0,yes,no,cellular,29,jan,320.0,1.0,3,0,Adult,True,False,1,Q1,UnSubscribed
11502,id_19227,73.0,retired,married,primary,no,1383.0,no,no,telephone,11,jan,778.0,2.0,1,1,Senior,False,True,1,Q1,Subscribed
21247,id_12434,33.0,unemployed,single,primary,no,4145.0,no,no,cellular,30,jan,210.0,3.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11505,id_38377,28.0,technician,single,secondary,no,147.0,no,yes,cellular,29,jan,100.0,1.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
11511,id_29478,40.0,services,single,secondary,no,1279.0,yes,yes,cellular,29,jan,157.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
21243,id_12257,41.0,unknown,single,unknown,no,0.0,no,no,telephone,28,jan,17.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
21218,id_35058,24.0,management,married,tertiary,no,263.0,no,no,cellular,30,jan,646.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
21212,id_2490,65.0,retired,married,primary,no,583.0,no,no,cellular,12,jan,160.0,1.0,1,0,Senior,False,False,1,Q1,UnSubscribed
21193,id_37910,31.0,admin.,single,secondary,no,186.0,no,no,cellular,28,jan,313.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11953,id_26555,37.0,technician,single,tertiary,no,221.0,no,no,cellular,15,jan,156.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
21163,id_27787,35.0,admin.,married,secondary,no,-253.0,no,no,cellular,28,jan,116.0,3.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11623,id_15620,32.0,blue-collar,married,secondary,no,6411.0,yes,yes,cellular,30,jan,163.0,1.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
897,id_23401,65.0,retired,married,tertiary,no,2141.0,no,no,cellular,13,jan,236.0,1.0,2,0,Senior,False,False,1,Q1,UnSubscribed
21118,id_97,44.0,unemployed,married,unknown,no,1313.0,no,no,telephone,30,jan,253.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11662,id_7274,38.0,management,single,tertiary,no,728.0,no,no,cellular,29,jan,149.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
21104,id_43162,40.0,admin.,divorced,secondary,no,401.0,no,no,cellular,28,jan,240.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11674,id_43868,40.0,management,married,tertiary,no,2935.0,no,no,cellular,15,jan,365.0,2.0,0,1,Adult,False,True,1,Q1,Subscribed
21099,id_21983,33.0,services,single,secondary,no,720.0,no,no,cellular,30,jan,448.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11695,id_20855,29.0,admin.,single,secondary,no,1755.0,no,no,cellular,30,jan,146.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11610,id_45049,50.0,management,married,tertiary,no,813.0,no,no,cellular,28,jan,392.0,3.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11981,id_11586,25.0,technician,single,tertiary,no,263.0,yes,yes,cellular,30,jan,178.0,2.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
11983,id_13387,38.0,management,married,tertiary,yes,-27.0,no,no,cellular,29,jan,138.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
20832,id_44982,23.0,management,single,tertiary,no,587.0,no,no,telephone,29,jan,138.0,2.0,1,0,Young Adult,False,False,1,Q1,UnSubscribed
12350,id_204,56.0,admin.,married,secondary,no,1368.0,no,no,cellular,11,jan,193.0,1.0,2,1,Adult,False,True,1,Q1,Subscribed
20524,id_27221,50.0,technician,married,secondary,no,4.0,yes,no,cellular,28,jan,131.0,1.0,1,0,Adult,True,False,1,Q1,UnSubscribed
20508,id_30253,28.0,admin.,married,tertiary,no,654.0,no,no,cellular,28,jan,203.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
12401,id_1972,34.0,blue-collar,married,secondary,no,30.0,no,no,cellular,30,jan,379.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
12411,id_8160,30.0,management,single,tertiary,no,189.0,no,no,cellular,30,jan,651.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
12418,id_13358,41.0,blue-collar,married,primary,no,615.0,no,no,cellular,28,jan,327.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
20458,id_19928,54.0,retired,married,tertiary,no,34.0,no,yes,cellular,28,jan,132.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
12488,id_2799,56.0,management,married,tertiary,no,7.0,yes,yes,cellular,30,jan,293.0,1.0,5,0,Adult,True,False,1,Q1,UnSubscribed
12319,id_25474,29.0,technician,married,tertiary,no,2169.0,no,no,cellular,12,jan,329.0,2.0,0,1,Young Adult,False,True,1,Q1,Subscribed
12490,id_9671,52.0,management,married,secondary,no,1368.0,no,no,cellular,29,jan,256.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
12510,id_22846,56.0,management,divorced,tertiary,no,-679.0,yes,yes,cellular,29,jan,118.0,2.0,1,0,Adult,True,False,1,Q1,UnSubscribed
12554,id_24593,27.0,self-employed,single,secondary,no,52.0,no,no,cellular,29,jan,180.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
20325,id_17116,40.0,management,divorced,tertiary,no,263.0,no,yes,cellular,28,jan,217.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
20309,id_33387,44.0,unknown,single,unknown,no,944.0,no,no,cellular,27,jan,230.0,1.0,2,1,Adult,False,True,1,Q1,Subscribed
12603,id_39721,43.0,management,married,secondary,no,-1.0,yes,yes,cellular,28,jan,624.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
12618,id_20907,28.0,technician,single,secondary,no,2547.0,no,no,cellular,12,jan,246.0,1.0,2,1,Young Adult,False,True,1,Q1,Subscribed
20277,id_28418,27.0,admin.,single,secondary,no,1390.0,yes,no,cellular,29,jan,476.0,2.0,1,0,Young Adult,True,False,1,Q1,UnSubscribed
12654,id_18479,30.0,unemployed,married,secondary,no,594.0,no,no,cellular,30,jan,521.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
732,id_40582,40.0,blue-collar,married,secondary,no,17.0,no,no,cellular,29,jan,535.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11499,id_35114,42.0,blue-collar,divorced,primary,no,4164.0,yes,no,cellular,29,jan,84.0,1.0,3,0,Adult,True,False,1,Q1,UnSubscribed
12296,id_38237,50.0,technician,married,secondary,no,533.0,yes,no,cellular,28,jan,564.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
12276,id_12740,50.0,management,married,tertiary,no,-970.0,no,no,cellular,30,jan,68.0,2.0,1,0,Adult,False,False,1,Q1,UnSubscribed
12004,id_1138,28.0,blue-collar,married,secondary,no,362.0,yes,yes,cellular,29,jan,81.0,1.0,1,0,Young Adult,True,False,1,Q1,UnSubscribed
817,id_3041,45.0,management,divorced,tertiary,no,99.0,no,no,cellular,29,jan,27.0,3.0,0,0,Adult,False,False,1,Q1,UnSubscribed
12006,id_40378,33.0,admin.,married,secondary,no,142.0,yes,yes,cellular,29,jan,23.0,1.0,7,0,Young Adult,True,False,1,Q1,UnSubscribed
12024,id_39835,24.0,management,married,tertiary,no,142.0,no,no,cellular,29,jan,0.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
20736,id_13516,26.0,unemployed,married,secondary,no,1171.0,no,no,cellular,29,jan,374.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
20732,id_40793,26.0,management,single,tertiary,no,790.0,no,no,cellular,29,jan,610.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
12138,id_7879,38.0,services,married,secondary,no,1694.0,yes,yes,cellular,29,jan,403.0,2.0,6,0,Adult,True,False,1,Q1,UnSubscribed
12162,id_41261,35.0,technician,single,secondary,no,149.0,yes,no,cellular,29,jan,364.0,2.0,0,0,Adult,True,False,1,Q1,UnSubscribed
12277,id_28816,35.0,technician,married,secondary,no,504.0,no,no,cellular,30,jan,811.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
20692,id_8279,31.0,admin.,single,secondary,no,-35.0,no,no,cellular,29,jan,300.0,1.0,5,0,Young Adult,False,False,1,Q1,UnSubscribed
12188,id_4788,39.0,blue-collar,divorced,secondary,no,-178.0,yes,no,cellular,30,jan,627.0,4.0,1,0,Adult,True,False,1,Q1,UnSubscribed
20675,id_29136,55.0,retired,married,secondary,no,1046.0,no,no,telephone,11,jan,583.0,1.0,2,1,Adult,False,True,1,Q1,Subscribed
20657,id_29811,37.0,technician,single,tertiary,no,6886.0,yes,no,cellular,28,jan,195.0,1.0,3,0,Adult,True,False,1,Q1,UnSubscribed
20653,id_16568,45.0,entrepreneur,married,secondary,no,293.0,yes,no,cellular,29,jan,443.0,1.0,1,0,Adult,True,False,1,Q1,UnSubscribed
20632,id_30994,47.0,unemployed,divorced,secondary,no,0.0,no,yes,cellular,30,jan,127.0,2.0,8,0,Adult,True,False,1,Q1,UnSubscribed
20629,id_32912,32.0,technician,married,secondary,no,1140.0,no,no,cellular,29,jan,379.0,2.0,1,0,Young Adult,False,False,1,Q1,UnSubscribed
12248,id_36151,27.0,management,single,tertiary,no,1079.0,no,yes,cellular,30,jan,162.0,3.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
12260,id_27349,49.0,retired,married,secondary,no,1231.0,no,no,cellular,29,jan,373.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
12173,id_33422,52.0,management,married,tertiary,no,236.0,yes,no,telephone,29,jan,51.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
11470,id_20636,38.0,blue-collar,married,primary,no,2006.0,yes,no,cellular,30,jan,419.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
21286,id_18969,30.0,management,married,secondary,no,3.0,no,no,cellular,29,jan,102.0,2.0,2,0,Young Adult,False,False,1,Q1,UnSubscribed
11441,id_4908,36.0,admin.,married,secondary,no,-31.0,no,no,cellular,29,jan,157.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
22063,id_29553,72.0,unknown,married,tertiary,no,349.0,no,no,cellular,27,jan,205.0,1.0,2,0,Senior,False,False,1,Q1,UnSubscribed
22060,id_6255,57.0,technician,single,tertiary,no,-528.0,no,no,cellular,28,jan,272.0,2.0,2,0,Adult,False,False,1,Q1,UnSubscribed
1079,id_11338,27.0,technician,single,tertiary,no,-154.0,yes,yes,cellular,29,jan,254.0,2.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
30649,id_179,30.0,management,married,tertiary,no,729.0,no,no,cellular,28,jan,230.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
10640,id_14898,34.0,admin.,married,unknown,no,995.0,no,no,cellular,14,jan,585.0,2.0,0,1,Young Adult,False,True,1,Q1,Subscribed
1075,id_42931,29.0,admin.,single,secondary,no,60.0,no,no,cellular,29,jan,52.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
22054,id_34605,35.0,entrepreneur,married,secondary,no,308.0,yes,no,cellular,29,jan,165.0,2.0,1,0,Adult,True,False,1,Q1,UnSubscribed
22030,id_28935,56.0,unemployed,married,secondary,no,312.0,no,no,cellular,28,jan,286.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
22064,id_19175,36.0,management,single,tertiary,no,315.0,no,yes,cellular,29,jan,134.0,5.0,1,0,Adult,True,False,1,Q1,UnSubscribed
10704,id_4802,55.0,technician,married,unknown,no,846.0,yes,no,cellular,30,jan,140.0,1.0,2,0,Adult,True,False,1,Q1,UnSubscribed
10728,id_4515,36.0,admin.,married,tertiary,no,-2.0,no,no,cellular,28,jan,166.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
10729,id_15650,33.0,management,single,tertiary,no,1217.0,yes,no,telephone,28,jan,57.0,2.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
1053,id_22407,36.0,services,single,secondary,no,3075.0,no,no,cellular,29,jan,13.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
10752,id_19658,60.0,blue-collar,married,secondary,no,2606.0,no,no,cellular,30,jan,79.0,2.0,0,0,Senior,False,False,1,Q1,UnSubscribed
10761,id_27449,24.0,management,single,tertiary,no,832.0,yes,no,cellular,30,jan,140.0,1.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
21897,id_16705,36.0,admin.,married,secondary,no,2.0,no,no,cellular,27,jan,367.0,1.0,10,1,Adult,False,True,1,Q1,Subscribed
21885,id_37061,42.0,admin.,single,secondary,no,951.0,yes,no,cellular,29,jan,85.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
21876,id_43757,29.0,technician,single,tertiary,no,496.0,no,yes,telephone,30,jan,386.0,4.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
10724,id_27643,33.0,admin.,married,secondary,no,493.0,yes,no,cellular,29,jan,154.0,1.0,1,0,Young Adult,True,False,1,Q1,UnSubscribed
10810,id_38778,31.0,blue-collar,single,unknown,no,5902.0,no,no,cellular,28,jan,197.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
10622,id_19226,38.0,technician,married,secondary,no,1.0,no,no,cellular,28,jan,410.0,2.0,8,0,Adult,False,False,1,Q1,UnSubscribed
10606,id_39028,31.0,admin.,single,secondary,no,1010.0,yes,no,cellular,29,jan,245.0,1.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
10299,id_26415,57.0,retired,married,secondary,no,941.0,no,no,cellular,13,jan,370.0,3.0,0,1,Adult,False,True,1,Q1,Subscribed
10312,id_43286,37.0,management,divorced,tertiary,no,1.0,yes,no,cellular,28,jan,139.0,2.0,0,0,Adult,True,False,1,Q1,UnSubscribed
22340,id_13019,42.0,technician,single,unknown,no,5373.0,yes,no,cellular,13,jan,237.0,3.0,0,0,Adult,True,False,1,Q1,UnSubscribed
1122,id_34526,41.0,self-employed,married,secondary,no,2938.0,no,no,cellular,29,jan,127.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
10393,id_1775,27.0,services,married,secondary,no,2214.0,yes,no,telephone,30,jan,33.0,1.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
10412,id_31012,27.0,management,married,tertiary,no,107.0,yes,no,cellular,29,jan,474.0,2.0,1,0,Young Adult,True,False,1,Q1,UnSubscribed
10423,id_338,33.0,technician,single,secondary,no,477.0,yes,no,cellular,28,jan,87.0,1.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
10428,id_32574,32.0,admin.,married,secondary,no,3475.0,no,no,cellular,28,jan,110.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
22087,id_36400,35.0,management,single,tertiary,no,2348.0,yes,no,cellular,28,jan,301.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
10436,id_32552,62.0,management,married,primary,no,129.0,no,no,cellular,28,jan,360.0,2.0,0,0,Senior,False,False,1,Q1,UnSubscribed
22223,id_31232,28.0,management,married,tertiary,no,-345.0,no,no,cellular,29,jan,300.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
22215,id_38704,39.0,blue-collar,single,tertiary,no,263.0,yes,no,cellular,29,jan,160.0,1.0,6,0,Adult,True,False,1,Q1,UnSubscribed
10486,id_39898,43.0,technician,married,secondary,no,3049.0,no,no,cellular,28,jan,384.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
10502,id_33788,31.0,student,single,secondary,no,3099.0,no,no,cellular,26,jan,106.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
22148,id_37467,52.0,housemaid,married,secondary,no,636.0,no,no,cellular,28,jan,137.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
30636,id_43850,28.0,technician,married,tertiary,no,701.0,no,yes,cellular,29,jan,147.0,3.0,29,0,Young Adult,True,False,1,Q1,UnSubscribed
22130,id_41092,34.0,management,single,secondary,no,139.0,yes,no,cellular,29,jan,439.0,1.0,9,0,Young Adult,True,False,1,Q1,UnSubscribed
10572,id_20758,36.0,admin.,single,secondary,no,-5.0,no,no,cellular,28,jan,134.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
10442,id_24672,25.0,management,single,tertiary,no,3.0,yes,no,cellular,30,jan,341.0,4.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
30211,id_2989,56.0,retired,divorced,tertiary,no,295.0,yes,no,cellular,29,jan,77.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
21857,id_17958,23.0,student,single,unknown,no,2021.0,no,no,telephone,28,jan,24.0,3.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
10864,id_29944,34.0,entrepreneur,married,secondary,no,599.0,no,no,cellular,29,jan,269.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
21493,id_33997,38.0,technician,married,secondary,no,3720.0,yes,no,cellular,28,jan,541.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
21490,id_5267,40.0,blue-collar,married,secondary,no,1034.0,no,no,cellular,28,jan,0.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
21476,id_640,40.0,retired,married,primary,no,2795.0,no,no,cellular,8,jan,290.0,2.0,0,1,Adult,False,True,1,Q1,Subscribed
11267,id_34614,25.0,student,single,unknown,no,822.0,no,no,cellular,29,jan,181.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
21471,id_41013,53.0,blue-collar,married,primary,no,963.0,no,no,cellular,29,jan,162.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
21459,id_10831,42.0,admin.,married,secondary,no,198.0,no,no,cellular,28,jan,107.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11286,id_13304,28.0,blue-collar,single,secondary,no,-4.0,yes,no,cellular,28,jan,151.0,2.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
11291,id_42546,21.0,student,single,secondary,no,2490.0,no,no,telephone,12,jan,655.0,2.0,1,1,Young Adult,False,True,1,Q1,Subscribed
21505,id_22024,34.0,technician,married,secondary,no,147.0,yes,no,cellular,29,jan,109.0,1.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
11295,id_9040,30.0,management,married,tertiary,no,607.0,yes,no,cellular,29,jan,263.0,1.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
21360,id_7952,52.0,housemaid,married,tertiary,no,552.0,no,no,cellular,28,jan,50.0,1.0,5,0,Adult,False,False,1,Q1,UnSubscribed
21354,id_42309,50.0,management,married,tertiary,no,405.0,yes,no,cellular,28,jan,196.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11372,id_26628,32.0,technician,married,secondary,no,-260.0,yes,no,cellular,29,jan,388.0,1.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
11374,id_23950,59.0,technician,married,primary,no,4198.0,no,no,cellular,14,jan,303.0,1.0,10,1,Adult,False,True,1,Q1,Subscribed
21339,id_15109,38.0,unemployed,divorced,secondary,no,391.0,no,no,cellular,29,jan,106.0,1.0,0,0,Adult,False,False,1,Q1,UnSubscribed
11407,id_34900,29.0,entrepreneur,single,tertiary,no,336.0,no,no,cellular,30,jan,226.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
21305,id_31168,33.0,management,single,tertiary,no,354.0,yes,no,cellular,30,jan,69.0,3.0,51,0,Young Adult,True,False,1,Q1,UnSubscribed
11436,id_11875,31.0,management,married,secondary,no,682.0,yes,no,cellular,29,jan,259.0,1.0,4,0,Young Adult,True,False,1,Q1,UnSubscribed
21421,id_10836,57.0,unemployed,married,secondary,no,152.0,yes,no,cellular,28,jan,287.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
10835,id_38839,45.0,services,single,secondary,no,128.0,yes,yes,cellular,29,jan,469.0,1.0,1,0,Adult,True,False,1,Q1,UnSubscribed
21510,id_3493,29.0,blue-collar,single,secondary,no,159.0,yes,no,telephone,29,jan,43.0,1.0,1,0,Young Adult,True,False,1,Q1,UnSubscribed
11168,id_31725,52.0,services,married,secondary,no,993.0,yes,no,cellular,27,jan,344.0,1.0,2,1,Adult,True,True,1,Q1,Subscribed
21835,id_27636,29.0,unemployed,single,secondary,no,75.0,no,no,cellular,28,jan,242.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
10878,id_9065,25.0,student,single,secondary,no,1561.0,no,no,cellular,30,jan,146.0,5.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
10887,id_20810,29.0,services,single,secondary,no,-383.0,yes,no,cellular,29,jan,180.0,1.0,2,0,Young Adult,True,False,1,Q1,UnSubscribed
21789,id_23398,57.0,retired,married,secondary,no,2.0,no,no,cellular,26,jan,409.0,2.0,0,0,Adult,False,False,1,Q1,UnSubscribed
21762,id_29581,38.0,admin.,married,secondary,no,3202.0,no,yes,cellular,30,jan,207.0,2.0,0,0,Adult,True,False,1,Q1,UnSubscribed
21756,id_37340,37.0,services,single,secondary,no,3814.0,no,no,cellular,13,jan,318.0,2.0,1,0,Adult,False,False,1,Q1,UnSubscribed
10975,id_19350,38.0,technician,single,secondary,no,315.0,yes,no,cellular,30,jan,199.0,2.0,2,0,Adult,True,False,1,Q1,UnSubscribed
10977,id_39935,38.0,management,divorced,tertiary,no,39.0,yes,no,cellular,29,jan,211.0,1.0,6,0,Adult,True,False,1,Q1,UnSubscribed
11194,id_6194,32.0,management,married,tertiary,no,457.0,yes,no,unknown,22,jan,23.0,1.0,0,0,Young Adult,True,False,1,Q1,UnSubscribed
10980,id_37887,31.0,admin.,single,tertiary,no,2049.0,no,no,cellular,29,jan,139.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
21697,id_22001,30.0,unemployed,single,tertiary,no,501.0,no,no,cellular,29,jan,279.0,2.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11063,id_11932,31.0,services,single,secondary,no,951.0,no,no,cellular,28,jan,80.0,1.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11087,id_28817,35.0,admin.,single,secondary,no,2331.0,yes,no,cellular,29,jan,250.0,1.0,0,0,Adult,True,False,1,Q1,UnSubscribed
21615,id_16561,30.0,technician,married,tertiary,no,1458.0,no,no,telephone,30,jan,280.0,3.0,0,0,Young Adult,False,False,1,Q1,UnSubscribed
11101,id_24594,25.0,technician,married,secondary,no,231.0,yes,yes,cellular,29,jan,88.0,1.0,1,0,Young Adult,True,False,1,Q1,UnSubscribed
11128,id_14821,32.0,blue-collar,married,secondary,no,-457.0,yes,yes,cellular,29,jan,135.0,2.0,6,0,Young Adult,True,False,1,Q1,UnSubscribed
